Worker size,Energy (FA),Energy (MZ),Time (FA),CPU time (FA),Time (MZ),RMSD (FA),RMSD (AA),RMSD (AAS)
B2,677.386,3.353,20,31.9478,315,15.4306,16.4925,16.8507
B2,712.102,24.650,18,29.3635,331,18.5746,18.3446,18.6853
B2,246.731,-97.086,22,33.4971,129,10.704,9.33174,9.02497
B2,718.743,-62.386,20,31.4013,244,16.8997,14.7096,14.4069
B2,530.019,-80.499,18,26.9185,254,11.5439,8.8781,8.70485
B2,733.663,350.477,23,35.9146,323,16.6253,16.807,16.9494
B2,619.192,-50.285,19,29.9061,374,17.4897,15.845,16.0292
B2,926.730,-31.904,18,27.9347,286,17.3415,18.0346,18.1579
B2,719.712,-72.891,18,27.1608,317,16.3706,10.0949,10.2941
B2,1578.876,-49.899,21,31.9748,262,12.9418,11.8751,11.5123
B2,653.952,38.920,20,31.0285,193,12.7933,12.0495,11.1065
B2,823.157,370.317,19,30.1482,194,17.4414,14.9943,15.0747
B2,607.790,-65.309,20,31.1228,189,13.565,11.993,11.9859
B2,707.269,-13.741,26,40.3744,252,14.1443,14.8907,14.6854
B2,1827.461,-30.700,19,29.1177,309,15.1236,5.89599,5.37177
B2,784.459,-45.372,20,31.2889,226,19.1172,16.61,15.9962
B2,1045.721,10.786,20,31.1726,312,16.1793,13.2946,13.2442
B2,757.742,-42.463,18,27.9254,186,18.4273,15.4216,15.8881
B2,985.987,13.219,19,29.8835,225,19.269,19.2143,19.4098
B2,733.397,19.130,19,29.9953,152,19.1386,16.1171,15.9647
B2,1129.112,-53.893,21,31.5902,185,17.8721,16.6755,16.7349
B2,914.888,-59.062,20,31.631,207,16.7763,14.3273,14.2415
B2,917.803,-54.068,16,25.0286,198,11.6575,9.213,9.4974
B2,1376.766,-71.513,17,28.1828,257,14.7815,8.62021,7.97675
B2,800.666,-9.818,17,26.7235,176,12.7111,11.8999,11.6408
B2,419.173,-16.698,19,29.2234,181,12.9127,9.6743,9.70952
B2,715.038,-57.713,19,29.9984,142,15.0816,11.3339,10.878
B2,688.486,99.821,19,29.086,249,13.7789,13.4882,13.6972
B2,1322.769,-28.761,19,29.8754,192,15.1321,10.4167,10.2487
B2,499.516,178.997,19,29.5681,355,16.8168,16.2417,16.0025
B2,607.201,-79.126,18,28.5556,228,10.8756,10.1419,9.84893
B2,537.652,-48.283,19,30.3604,327,13.972,13.375,13.1068
B2,705.110,48.436,23,36.8846,180,17.4357,17.2472,17.2259
B2,762.551,-50.800,23,34.9441,290,14.7969,10.4371,10.9582
B2,796.620,-35.904,18,27.5588,379,18.91,19.8113,20.072
B2,651.427,121.756,18,28.5695,372,19.8306,16.4516,15.934
B2,667.977,18.365,23,35.4612,329,17.4113,15.5568,14.9283
B2,833.520,-29.555,18,28.5596,265,16.6641,16.3811,15.3877
B2,645.285,128.284,20,30.8862,351,14.3401,13.1137,13.1421
B2,841.927,74.819,20,29.8094,356,14.9702,18.4755,17.6844
B2,506.438,477.449,20,30.9205,341,16.6443,13.3257,12.6254
B2,831.149,24.132,19,28.7762,291,19.2628,18.2775,18.7139
B2,802.700,-70.071,17,26.1858,232,18.0919,14.166,14.5342
B2,772.910,223.959,20,31.4098,309,16.6769,17.4913,17.3185
B2,697.034,-66.649,18,28.42,208,11.7891,9.79394,9.50592
B2,762.445,-51.718,18,28.0407,317,18.6614,15.7983,15.0506
B2,677.542,14.797,18,26.9117,301,12.9158,12.4389,12.2472
B2,810.460,-76.499,19,29.5676,241,14.5712,6.34651,5.37764
B2,3106.324,98.217,18,29.2672,354,17.0283,14.2782,13.8907
B2,796.091,41.068,22,33.839,245,17.7857,16.5584,16.759
B2,605.351,20.016,19,28.5437,227,14.0439,9.72423,9.21962
B2,833.791,-32.871,18,26.8829,172,20.7875,17.8645,17.7464
B2,744.224,-27.187,19,30.0714,267,14.9782,13.5322,12.3042
B2,1869.569,-55.278,20,30.3652,218,17.5457,16.187,15.7049
C4,509.653,-5.584,22,62.354,256,12.8859,11.4114,11.6092
C4,777.631,198.146,22,62.8281,223,12.1721,12.4875,12.6029
C4,1616.740,13.347,26,70.9679,252,10.1251,9.38317,8.84702
C4,646.345,-10.064,21,56.9124,204,16.7293,15.2851,14.4161
C4,753.553,-39.936,24,66.5736,203,16.382,15.0185,15.2461
C4,668.449,-0.146,22,60.8387,364,13.8569,9.38279,9.09795
C4,763.551,-28.932,21,59.7125,312,18.6134,16.9421,17.3115
C4,518.857,-30.911,21,59.0813,316,13.7775,13.877,13.5143
C4,552.272,22.805,25,67.0516,172,14.5404,13.8356,13.8247
C4,489.804,-87.096,26,71.852,300,10.382,6.92588,6.15577
C4,683.448,-13.748,23,65.6259,267,16.9242,13.8649,14.3539
C4,641.269,6.714,24,66.018,277,10.8338,9.13252,8.85318
C4,579.315,6.655,27,73.8454,264,18.6983,16.2767,15.8331
C4,629.409,-78.851,27,74.7439,205,14.1042,11.6679,10.7769
C4,575.037,-55.167,23,64.3397,328,17.0663,17.2594,16.7828
C4,658.232,-78.146,21,59.3392,337,17.2487,16.7555,16.608
C4,522.708,-41.640,22,61.5854,240,19.6692,9.55327,8.92354
C4,442.729,-13.658,26,70.6017,349,11.097,8.84134,7.83421
C4,1178.135,-26.685,25,66.0284,354,19.1891,16.2183,15.4784
C4,490.647,-68.659,24,68.3779,341,9.15489,8.48488,8.19405
C4,856.364,-41.747,16,45.204,262,17.9928,14.1348,14.0911
C4,676.019,-43.201,22,57.2791,279,19.6446,17.4986,16.5721
C4,699.723,107.738,24,65.8699,343,15.1063,10.3767,10.3427
C4,721.984,-42.561,23,65.0788,328,13.9548,15.5685,14.5904
C4,756.884,-53.873,19,54.6669,224,19.5419,16.9205,17.1199
C4,502.350,-87.250,28,80.1634,214,12.1023,7.42583,6.71297
C4,750.814,88.673,21,58.1403,216,14.2287,9.32547,9.08799
C4,847.354,11.839,21,56.8568,383,17.3308,14.1847,13.4987
C4,531.272,-41.524,24,67.0426,196,12.4441,12.1589,12.1163
C4,612.661,-37.611,23,66.6083,356,18.8457,16.0045,15.3434
C4,1019.807,113.705,23,64.8082,174,13.5273,11.6656,11.5918
C4,682.670,-11.908,26,69.7839,319,19.0183,17.7751,17.1414
C4,397.227,-90.351,25,66.1379,377,12.936,6.26781,5.72004
C4,446.133,-48.688,24,66.4865,319,19.5213,17.6311,18.0136
C4,729.186,34.236,23,64.1232,285,17.7332,16.4151,16.5957
C4,1259.897,-74.088,23,64.7869,193,10.6548,8.08473,7.77553
C4,423.366,-25.892,23,63.4068,185,18.5516,17.296,16.9515
C4,509.607,-23.980,26,68.7655,190,14.1461,10.3265,10.2618
C4,679.989,-62.017,21,58.0425,179,19.4887,17.21,16.648
C4,576.962,36.196,25,67.3421,263,13.2481,11.6629,10.9522
C4,617.639,-44.494,24,64.3444,278,15.3579,9.92812,9.86661
C4,802.213,161.585,23,62.1555,378,16.6402,13.3576,13.1727
C4,486.219,129.196,27,74.0887,226,18.2833,17.9155,18.1548
C4,760.229,3.057,24,67.3633,368,13.4973,14.3932,13.9405
C4,671.152,-80.399,25,68.8923,367,11.2242,4.98595,4.4876
C4,650.639,-60.736,21,58.4177,313,17.2115,15.0198,15.0781
C4,695.900,25.192,23,61.8991,325,12.4534,9.22555,8.42948
C4,1464.455,-45.387,24,66.6511,111,19.2862,17.6887,16.1894
C4,1465.436,-15.482,25,67.6525,206,18.6544,18.043,18.4257
C4,532.663,7.272,23,65.2816,257,11.753,11.4779,11.0308
C4,657.704,120.054,20,54.8029,342,19.1411,17.7239,18.2352
C4,722.083,69.298,23,61.5235,281,14.3932,12.9033,12.7
C4,580.716,92.893,19,53.7742,214,15.5811,15.7813,15.6813
C4,720.834,-79.150,23,65.1649,246,18.5966,16.5394,16.0338
C4,529.810,-44.283,23,67.6783,321,16.4847,13.9381,14.2824
C4,1389.162,105.194,24,65.114,202,15.571,10.0904,10.5721
C4,678.978,100.722,19,52.7768,173,13.1459,12.0452,12.4274
C4,810.121,-16.490,27,72.446,278,18.8676,14.0753,14.4178
C4,535.986,-27.194,25,65.7755,272,18.2547,17.6068,17.7502
C4,454.229,33.759,19,53.5565,230,9.23554,6.10906,5.54458
C4,629.089,-15.445,24,66.1163,287,15.8407,13.6554,13.0079
C4,362.724,-62.058,23,63.051,230,8.42655,4.84034,3.99257
C4,601.159,-56.059,23,66.3199,368,18.6062,17.8762,17.4976
C4,605.158,-27.461,21,58.1839,269,16.4324,12.2139,12.3546
C4,892.648,158.113,24,64.8069,360,19.0961,16.9055,16.03
C4,757.046,275.590,22,61.3248,323,23.9196,19.5353,20.338
C4,580.279,-39.063,25,72.8559,248,16.1279,12.5352,12.3277
C4,770.598,-46.476,24,63.2951,352,18.7211,16.7323,16.6003
C4,406.208,29.096,22,60.6501,330,10.9235,7.58315,7.52325
C4,527.519,-62.965,21,56.2657,303,13.8395,11.1061,10.5231
C4,361.245,-73.502,23,64.3012,201,10.6847,8.35102,7.6673
C4,730.568,153.804,24,67.2252,227,10.8639,9.97306,9.38758
C4,711.447,-16.028,22,59.289,254,14.4062,13.6125,13.7623
C4,933.592,-31.216,25,69.4003,241,14.4366,10.5891,10.4645
C4,928.683,-54.891,26,71.142,200,15.7424,18.2136,17.8044
C4,805.111,-24.234,27,74.3393,304,10.2164,11.4467,11.3158
C4,841.132,-53.663,24,67.5108,349,13.3344,7.49851,7.2976
C4,674.537,213.786,23,65.0977,298,13.2973,12.2805,11.8954
C4,430.994,-92.160,22,62.254,213,11.9433,7.1917,6.07542
C4,603.180,-5.254,23,62.4176,190,11.0835,6.43407,6.36122
C4,779.933,81.866,23,65.6138,368,15.231,12.939,12.8278
C4,563.230,-4.315,23,65.6453,345,14.1177,13.8133,13.9874
C4,664.092,-2.430,27,72.5793,332,13.1663,9.43931,9.17773
C4,666.245,60.524,24,66.3291,210,17.1599,14.7492,15.7552
C4,598.098,27.892,22,59.8358,283,13.094,12.0867,11.4
C4,607.065,-71.284,25,66.8682,331,19.0813,17.8144,17.2737
C4,832.827,61.905,22,59.7399,327,17.7047,11.6936,11.7216
C4,506.766,-63.078,21,59.0575,308,11.9144,10.0165,9.68167
C4,613.316,-48.986,20,57.703,243,11.7753,8.52528,8.5292
C4,672.337,31.498,24,65.7897,155,17.4237,16.1478,16.4103
C4,685.009,3.472,19,52.2247,209,19.819,17.2642,17.4387
C4,961.894,75.453,25,69.4712,339,17.3441,14.1215,14.1549
C4,665.201,47.835,25,68.507,366,16.5709,14.3887,13.9597
C4,580.725,231.985,23,63.7714,334,16.9127,15.8035,16.014
C4,712.231,660.734,31,82.9357,271,13.9315,15.8895,15.4824
C4,787.440,-24.662,27,73.4023,252,13.9409,10.9085,10.3386
C4,752.872,1.150,26,70.2176,275,15.9695,16.6127,17.2229
C4,496.359,-61.490,23,65.5709,250,12.4682,7.86747,7.99651
C4,558.279,-12.636,22,58.8108,205,11.1865,9.94245,9.73348
C4,429.764,-38.008,25,68.0907,242,14.5887,14.2759,15.2082
C4,810.077,111.614,21,58.0876,233,19.1405,17.4396,18.0241
C4,378.730,-16.468,22,60.1413,279,18.925,19.0031,19.5654
C4,1512.136,2.804,22,62.8841,203,19.2527,17.4119,16.9614
C4,600.381,-54.854,17,47.3551,226,20.3634,17.9733,18.0381
C4,735.482,541.153,24,66.0267,319,18.1483,18.2859,18.5646
C4,823.344,0.587,21,58.1502,245,15.7429,13.211,13.2675
C4,506.403,0.474,24,67.1381,206,20.9841,17.6482,16.797
C4,552.696,184.562,26,69.281,307,16.6254,14.4233,14.9886
C4,501.671,128.567,21,55.9697,226,16.6293,16.3333,16.2269
C4,677.707,-35.369,27,74.7303,271,16.4661,17.4312,17.8754
C4,1131.471,229.627,21,56.5513,177,16.7708,10.9071,10.501
C4,627.565,-42.723,24,67.4822,323,14.9971,8.34771,8.27949
C4,1512.676,229.468,24,66.0554,223,15.3734,12.1511,12.0459
C4,405.320,1.797,26,71.5346,378,18.6741,17.8619,18.2301
C4,1663.393,328.739,21,55.8759,357,18.2902,15.9367,15.5616
C4,458.688,-41.772,20,57.3982,163,10.6726,8.18814,7.19745
C4,887.088,-15.618,24,64.9333,337,14.0184,7.14558,7.05381
C4,800.802,13.930,21,57.5522,298,15.8748,9.54489,9.21471
C4,590.567,146.711,25,68.254,227,14.4795,11.6949,11.2793
C4,596.639,-11.461,25,69.3804,197,17.3303,15.121,14.95
C4,690.614,481.677,27,73.4619,226,13.0922,14.4204,15.0438
C4,639.308,9.809,21,59.8391,307,16.1004,15.8312,16.1749
C4,670.592,40.933,23,66.0205,325,12.9024,12.8787,12.3093
C4,529.545,27.047,25,67.7897,295,12.8481,11.463,10.2138
C4,1131.693,-24.089,25,68.0926,372,17.5781,13.0285,12.6081
C4,2575.502,2.013,26,74.3468,330,18.0865,16.6272,15.9717
C4,622.840,20.851,24,68.6712,244,17.8438,15.3143,15.7156
C4,782.140,104.925,21,56.7364,223,13.9186,12.6845,13.1448
C4,979.790,-44.167,23,63.4169,247,14.4788,8.18129,8.18596
C4,602.452,-85.712,25,66.8684,238,9.46989,5.66728,4.72152
C4,619.386,-77.499,25,71.8568,328,11.2719,7.02869,6.45986
C4,647.349,-51.848,20,57.0629,161,9.93916,8.17032,7.25221
C4,707.025,73.799,23,66.0482,219,13.8436,13.3015,13.2596
C4,443.440,-56.529,24,67.4128,259,20.5521,18.3966,18.6403
C4,753.634,438.948,26,68.5197,323,15.588,13.0826,12.1706
C4,799.917,-63.275,24,69.2757,322,15.1061,7.79569,7.71236
C4,927.530,157.538,26,73.0073,356,18.9814,19.0884,19.3561
C4,772.686,86.036,22,62.8668,314,14.8418,13.2052,13.272
C4,1489.862,-42.349,26,69.0068,142,16.286,12.7157,12.3711
C4,599.472,-7.245,22,60.1057,338,19.3645,18.6887,17.9614
C4,760.885,-34.629,25,66.3467,223,18.0357,15.8551,15.806
C4,438.815,-7.666,26,72.8355,244,15.7916,10.4474,10.1961
C4,616.179,-26.838,22,62.6412,384,16.1984,17.7164,17.2446
C4,1125.208,-33.499,25,69.0624,309,17.752,18.0941,18.3187
C4,630.676,-32.429,19,54.1504,384,17.2103,17.5491,16.9713
C4,396.538,-50.993,23,62.1897,350,18.7804,19.2724,19.2362
C4,874.427,-41.226,22,57.0385,258,15.6604,16.3722,16.2521
C4,1123.065,30.540,23,65.2355,343,14.8696,12.0448,11.8968
C4,1059.543,-31.284,26,71.1679,214,15.4263,11.4381,10.9153
C4,557.647,-70.783,24,65.8548,260,14.6916,11.0042,10.8944
C4,535.327,13.498,20,57.5415,274,10.4559,7.76121,7.29348
C4,513.086,-58.422,27,72.6559,235,18.7051,18.3928,17.1757
C4,1117.241,-0.970,25,66.2939,317,15.2707,12.1228,11.6041
C4,332.389,-97.992,24,65.7888,236,9.61903,7.83656,7.54559
C4,769.381,192.504,27,72.3222,248,13.8502,13.4279,13.6338
C4,557.524,54.086,24,65.2635,381,16.192,13.9481,13.7395
C4,495.279,201.648,22,61.5865,201,18.0061,18.0484,17.453
C4,668.230,53.023,24,64.0528,236,15.1024,11.3915,11.2039
C4,596.942,-44.165,23,65.0994,271,13.451,14.0844,14.3312
C4,581.556,-53.533,23,65.0409,270,18.081,18.6915,17.9
C4,554.820,-18.123,26,70.6107,262,14.0777,8.27677,8.12608
C4,713.468,29.892,24,66.4536,376,15.1453,15.2572,15.191
C4,992.625,80.353,24,66.5233,343,11.9501,10.7136,10.1453
C4,597.646,-26.878,24,67.2088,231,13.9027,14.0548,14.3808
C4,696.583,-47.374,23,64.281,167,13.9674,11.6409,11.0579
C4,385.498,-68.379,24,66.3233,357,17.0534,15.66,15.6448
C4,604.493,-56.998,23,60.7511,293,13.5626,12.4951,12.047
C4,857.387,-33.367,27,73.9709,296,19.2048,17.0111,16.2927
C4,724.900,328.579,23,64.0539,232,12.6786,14.5986,14.2327
C4,613.653,217.732,25,73.2977,276,11.5226,10.3791,9.56834
C4,575.664,49.042,25,67.2296,367,16.871,13.8796,14.1674
C4,657.442,-52.607,23,63.3777,227,20.14,17.9418,18.2088
C4,543.806,355.892,25,69.8542,218,14.9524,12.9324,12.8235
C4,534.016,-37.039,21,58.6058,223,18.3649,17.3687,17.6729
C4,1536.982,-18.005,23,62.7456,287,18.3263,17.907,17.6247
C4,1036.265,-66.703,28,78.0092,190,13.4108,9.01098,7.78102
C4,685.507,-37.043,27,71.3582,334,18.054,17.1899,17.0541
C4,623.462,623.462,25,69.6158,374,18.875,18.875,19.5268
C4,1107.829,-27.416,24,66.5355,345,19.3565,16.183,15.7557
C4,675.849,17.203,22,57.9256,367,19.854,16.8414,16.4706
C4,508.378,-77.612,22,60.1364,284,18.4118,17.7903,17.35
C4,472.869,-41.219,22,59.5775,328,18.7263,18.5273,18.5429
C4,639.164,46.217,22,60.1185,252,14.0598,11.5916,11.5218
C4,845.320,164.159,23,60.6649,270,14.8264,10.2384,10.2069
C4,598.618,228.157,23,65.991,205,16.4123,16.7758,16.5109
C4,469.710,-51.431,27,72.3352,285,17.1496,15.49,15.7283
C4,560.087,-77.337,26,68.0434,189,19.5022,15.7707,15.5146
C4,553.305,329.298,22,61.746,200,14.8377,15.528,15.7495
C4,982.130,28.476,25,67.1611,330,12.7833,14.4436,14.7306
C4,715.329,-52.736,22,62.3077,173,10.913,7.78685,7.33304
C4,460.698,-34.265,21,58.4276,274,13.5955,14.324,14.4808
C4,724.909,191.480,24,67.762,282,16.0035,14.896,14.4355
C4,494.261,-65.261,25,67.1367,306,18.983,18.0008,17.8141
C4,507.753,-76.473,22,61.2935,222,8.91807,7.44427,6.60597
C4,522.115,387.189,24,67.5496,245,20.5252,17.6418,16.941
C4,688.790,416.114,23,65.0062,387,17.6436,16.8485,17.0606
C4,683.950,-10.249,22,61.6741,345,19.8691,19.1563,19.9368
C4,1762.438,-15.339,22,60.8247,329,17.507,16.1589,16.0013
C4,630.725,-45.263,25,68.0113,207,18.3305,15.4028,15.0073
C4,517.167,-58.750,23,63.6967,209,18.4956,17.0508,16.7017
C4,714.908,79.350,21,61.6049,274,13.935,12.1576,12.0884
C4,502.890,44.344,23,63.595,292,13.1928,12.0948,11.4507
C4,839.332,113.443,24,65.5914,185,15.6052,13.2685,12.977
C4,595.344,-38.154,22,62.7838,214,13.3226,13.416,13.0911
C4,356.172,-52.269,24,65.8799,257,13.0738,11.3572,10.5353
C4,584.153,15.035,22,61.5925,268,14.5898,11.0985,10.7776
C4,520.783,520.783,24,65.936,340,13.9383,13.9383,13.937
C4,602.523,57.341,24,66.7121,349,14.6561,11.2777,11.0961
C4,639.155,92.809,23,64.6272,231,16.1098,12.5255,12.1484
C4,355.529,-54.954,22,60.5197,182,7.13703,6.72503,6.58224
C4,301.125,-100.161,28,78.5001,134,9.71187,5.46324,5.33613
C4,812.648,610.437,21,57.6116,382,13.5366,11.9766,11.9538
C4,615.104,156.351,29,81.1993,281,18.0222,14.3027,14.7145
C4,505.661,228.251,27,71.952,309,19.9236,19.4329,20.4919
C4,641.371,16.570,23,63.9056,316,18.5158,17.6497,17.9576
C4,549.308,113.215,26,69.6876,296,15.6661,16.6674,16.579
C4,901.254,-25.355,22,59.1241,236,12.693,12.6642,11.4819
C4,618.476,16.643,21,60.4595,175,14.1771,12.1348,11.3848
C4,708.329,55.740,20,54.3972,302,19.3534,17.3737,17.1292
C4,1626.585,270.319,26,71.3265,368,16.2629,15.1314,14.9548
C4,587.179,-29.837,25,67.7456,327,16.4368,13.0773,12.3598
C4,959.453,32.704,22,60.0956,163,17.9822,14.8268,14.7758
C4,542.032,542.032,25,70.556,347,11.8636,11.8636,12.1667
C4,779.477,16.075,24,66.0639,210,17.704,17.5705,17.7025
C4,555.979,-60.626,22,59.9707,284,16.4188,14.5587,14.8538
C4,702.635,228.145,26,74.2289,234,9.4326,8.8592,8.81919
C4,449.955,-95.276,25,71.072,232,10.1718,5.17731,4.19351
C4,1336.208,7.371,22,61.5553,217,14.0903,10.5383,10.7243
C4,583.481,-5.935,23,61.7804,303,11.3775,10.1569,9.65193
C4,998.788,6.871,24,64.7741,186,19.8167,17.1538,17.9304
C4,490.111,-44.905,22,61.7905,143,17.9075,16.578,17.0434
C4,694.722,-41.934,22,60.3488,348,14.8741,13.3954,11.8263
C4,708.830,165.695,23,64.0283,265,15.1899,14.1699,13.0828
C4,511.385,-72.041,23,64.5105,216,13.9717,10.1067,9.16858
C4,531.457,-60.638,24,65.1011,240,20.3081,14.7568,15.1021
C4,609.089,242.334,21,60.3148,274,16.6805,15.0773,14.6048
C4,396.485,-59.711,22,59.7271,145,17.683,15.8114,16.4533
C4,747.693,-36.696,24,67.1816,307,13.9356,10.2035,9.93371
C4,810.496,70.281,22,61.358,254,14.638,13.0793,13.0519
C4,581.721,78.848,25,68.5822,222,17.7555,16.409,17.6862
C4,459.359,-72.286,20,56.0797,138,6.99827,4.28434,3.58955
C4,590.849,-19.634,23,61.4404,216,17.5219,19.0646,19.4125
C4,550.634,-68.337,23,63.2537,292,13.6145,12.6238,12.1432
C4,655.263,46.232,23,62.7173,351,16.3779,19.3156,17.7304
C4,714.323,-64.069,26,71.2175,288,15.6238,10.2135,9.23721
C4,536.846,-40.843,25,67.9095,192,15.0243,11.4425,11.243
C4,826.479,-10.297,21,55.1153,253,22.2245,18.5011,18.7639
C4,1083.777,-27.929,24,65.2015,237,18.1335,17.0288,16.1478
C4,758.872,3.501,20,55.1309,368,13.7045,13.1165,12.7732
C4,563.409,31.736,25,68.375,284,15.5607,13.8409,13.8145
C4,594.943,130.564,22,60.0723,315,15.7005,13.6078,12.807
C4,1649.085,-24.440,25,67.5895,224,11.2825,10.4969,10.2571
C4,897.388,-14.144,22,60.7093,270,16.7924,16.1437,16.203
C4,843.399,-32.073,23,61.5955,251,19.546,15.5316,15.1562
C4,460.731,72.007,26,73.9826,271,15.8307,13.7424,13.6967
C4,533.687,45.137,22,59.1534,183,15.7598,15.1915,14.6673
C4,573.023,6.247,26,73.2753,306,18.4973,17.5539,17.675
C4,644.840,26.430,24,68.9265,301,18.9675,18.7321,19.2379
C4,853.842,49.640,25,71.9484,321,11.5848,10.4852,10.3815
C4,992.712,-30.173,22,62.3821,386,11.0294,11.6585,11.6696
C4,1224.474,-23.582,27,74.0809,328,17.5421,15.6923,15.2957
C4,635.581,-98.986,28,76.5526,380,7.0413,4.31071,3.5798
C4,493.066,-77.726,25,67.221,207,17.8298,12.8934,12.8049
C4,555.477,-0.898,22,62.2642,295,16.519,17.2002,17.7193
C4,464.056,15.802,25,67.3011,319,11.5082,11.4618,10.5356
C4,649.939,-55.728,21,59.7506,272,16.3562,7.72379,7.49773
C4,850.058,183.964,23,60.8062,292,19.7521,17.0494,16.9128
C4,405.497,-59.662,23,62.5481,294,17.5008,15.7692,15.7656
C4,450.744,-87.609,23,64.5737,278,13.951,11.7004,11.3635
C4,629.888,-40.252,23,62.6807,278,17.8934,17.6865,17.4081
C4,753.074,472.718,27,75.8143,341,19.4524,17.8773,18.2953
C4,904.024,51.150,25,69.4708,344,14.0353,8.77319,8.56081
C4,684.867,25.590,24,64.0867,213,18.8666,17.8744,16.9378
C4,422.013,-81.765,22,61.3805,144,13.1163,10.95,10.0549
C4,976.216,-48.323,23,63.7938,307,17.9664,17.836,18.4265
C4,669.176,-59.324,24,68.3524,213,18.0343,17.6825,16.8559
C4,469.235,-42.611,23,63.4701,216,16.7339,15.4337,15.9271
C4,748.102,10.749,22,61.9431,296,18.5005,15.9428,15.8681
C4,639.741,-12.958,26,72.512,214,15.7059,13.437,12.4092
C4,781.063,-49.232,27,75.8446,296,16.9145,17.3791,17.0462
C4,583.677,-41.137,22,62.109,205,10.4292,8.07625,6.96724
C4,663.752,299.752,23,62.1153,278,16.7984,13.708,14.2158
C4,676.907,-54.371,24,66.1798,301,19.4196,16.5565,16.4478
C4,487.819,-29.510,24,67.0452,173,18.4908,17.4775,17.2832
C4,532.296,-24.074,24,66.8829,235,10.6667,8.13347,8.05266
C4,635.327,82.549,23,61.3615,224,15.2895,14.7305,14.979
C4,445.587,-19.955,23,65.3184,162,15.6926,11.9617,11.7543
C4,418.390,-24.037,19,52.2609,276,10.0776,7.66777,7.0138
C4,730.159,-44.103,22,62.9708,346,13.5472,10.4545,10.3011
C4,566.033,-56.393,25,73.0581,337,10.9348,8.34965,7.88207
C4,527.260,-48.142,21,56.429,355,18.6112,15.3179,15.759
C4,495.586,284.653,23,62.258,156,13.5327,12.8766,13.1709
C4,688.477,-46.766,20,58.9477,234,16.2805,18.3715,19.2427
C4,466.899,-6.629,22,60.9067,256,14.9169,12.6749,12.2482
C4,566.784,-58.457,26,71.5783,178,17.253,17.3659,17.2487
C4,751.588,12.462,28,75.009,376,14.8911,14.5452,14.9686
C4,645.013,-2.792,23,61.7968,267,18.0563,16.7325,17.1074
C4,381.818,-68.643,23,64.3273,283,6.45492,6.28188,5.61527
C4,538.315,-52.697,23,62.0689,221,10.2405,7.62878,7.51403
C4,861.726,13.171,22,59.6847,255,14.8786,11.6523,11.0817
C4,446.701,17.076,24,64.6243,353,12.9846,12.6605,11.7546
C4,778.732,-63.104,21,60.0872,315,19.452,18.2109,18.4674
C4,721.430,-47.090,23,64.2255,207,13.8111,12.6213,12.8704
C4,526.683,-53.136,26,70.3545,141,17.5423,16.6419,16.0769
C4,565.697,-57.308,21,58.878,310,16.4886,16.4984,16.8402
C4,786.145,-66.049,24,65.6641,294,14.5724,14.9272,14.7285
C4,744.648,-34.220,25,70.0147,356,17.5715,18.2163,17.2114
C4,742.130,-27.764,23,64.2286,346,17.6055,15.0517,15.567
C4,971.721,-37.125,19,50.7081,236,17.6972,12.7112,12.5886
C4,838.057,-23.858,24,65.469,205,14.4249,13.5368,13.5481
C4,600.550,-60.025,22,60.164,354,15.2277,8.45681,8.11108
C4,849.809,-24.278,24,64.8214,210,13.9744,12.219,11.7046
C4,379.924,1.789,22,61.8199,303,20.0015,18.4489,19.1598
C4,875.806,225.953,20,54.9449,136,21.2009,16.9043,18.025
C4,626.712,-14.156,24,66.6751,288,13.0413,8.43672,8.17597
C4,807.915,-12.318,24,65.1936,320,14.8579,14.8861,14.9264
C4,576.843,52.222,24,67.0485,382,13.801,9.50778,9.1725
C4,973.735,51.400,25,68.9508,221,16.5375,14.0614,15.176
C4,603.591,-35.119,21,60.7038,180,17.1799,13.756,12.7366
C4,435.196,44.381,25,69.0458,138,14.9105,14.9172,14.8604
C4,566.689,22.865,27,73.362,284,11.2361,9.81593,9.43355
C4,851.031,-50.417,20,57.1351,388,17.0474,12.3559,11.9487
C4,458.273,-57.215,23,63.6077,157,12.7084,8.65467,7.60845
C4,658.880,-22.345,23,64.8975,168,13.2968,10.6235,10.4743
C4,703.780,26.277,21,59.1297,239,16.7947,18.3569,18.8871
C4,602.450,568.306,25,68.7316,300,18.6078,16.8644,16.3597
C4,579.537,-27.651,25,66.9266,220,19.395,16.8186,16.0584
C4,588.934,-57.999,25,69.6487,249,15.9829,12.0976,12.4088
C4,1364.577,-33.398,24,66.474,247,8.307,6.95078,6.03315
C4,505.156,-40.529,20,54.5646,304,19.8209,17.8231,18.3281
C4,680.025,-37.195,20,56.5509,262,19.366,17.7991,18.1296
C4,551.633,-28.458,23,64.9693,256,15.3479,12.5098,11.8958
C4,696.979,93.149,19,52.4947,318,19.0365,17.253,17.1284
C4,519.355,-52.598,22,61.6895,369,16.8902,14.6224,14.7893
C4,684.616,17.530,21,59.3634,255,17.1767,14.784,13.272
C4,560.970,-7.087,25,67.974,377,14.8717,13.6785,13.7179
C4,572.328,-72.064,25,66.6029,314,18.2733,15.0156,14.6277
C4,508.754,-45.562,23,63.6772,261,11.9305,11.7429,10.8935
C4,705.589,14.285,24,69.6877,285,15.6516,13.6655,14.0947
C4,604.367,462.218,21,58.2811,310,14.7167,11.5264,10.5881
